Time,Result ID,URL,Load zone,User scenario,Status code,RTT min,RTT max,RTT avg,Count,Value,Method,Content types,Compressed count,Avg content length,Avg compressed content length,Content type,Custom metric/Page title,Custom metric type,Log severity level,Log message,Standard deviation,Median
2018-05-29 20:15:18.818999+00:00,__li_total_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,81019798.0,,,,,,,,,,,,
2018-05-29 20:15:21.834983+00:00,__li_total_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,81019798.0,,,,,,,,,,,,
2018-05-29 20:15:24.849026+00:00,__li_total_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,81019798.0,,,,,,,,,,,,
2018-05-29 20:15:27.863806+00:00,__li_total_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,81019798.0,,,,,,,,,,,,
2018-05-29 20:15:30.880237+00:00,__li_total_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,81019798.0,,,,,,,,,,,,
2018-05-29 20:15:33.895929+00:00,__li_total_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,81019798.0,,,,,,,,,,,,
2018-05-29 20:15:45.711052+00:00,__li_total_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,81019798.0,,,,,,,,,,,,
2018-05-29 20:10:07.833030+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,551149.0,,,,,,,,,,,,
2018-05-29 20:10:10.862179+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:10:13.878353+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275572.0,,,,,,,,,,,,
2018-05-29 20:10:16.898601+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:10:19.914247+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275575.0,,,,,,,,,,,,
2018-05-29 20:10:22.933430+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:10:25.948638+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275575.0,,,,,,,,,,,,
2018-05-29 20:10:28.967431+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:10:31.982454+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,551150.0,,,,,,,,,,,,
2018-05-29 20:10:35.001034+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:10:38.017245+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275575.0,,,,,,,,,,,,
2018-05-29 20:10:41.036744+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275575.0,,,,,,,,,,,,
2018-05-29 20:10:44.055343+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,551150.0,,,,,,,,,,,,
2018-05-29 20:10:47.076576+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275575.0,,,,,,,,,,,,
2018-05-29 20:10:50.100344+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275575.0,,,,,,,,,,,,
2018-05-29 20:10:53.119208+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,532626.0,,,,,,,,,,,,
2018-05-29 20:10:56.137296+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,429033.0,,,,,,,,,,,,
2018-05-29 20:10:59.157458+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,140641.0,,,,,,,,,,,,
2018-05-29 20:11:02.175238+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,167702.0,,,,,,,,,,,,
2018-05-29 20:11:05.193032+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,107873.0,,,,,,,,,,,,
2018-05-29 20:11:08.210325+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,718852.0,,,,,,,,,,,,
2018-05-29 20:11:11.229926+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,659023.0,,,,,,,,,,,,
2018-05-29 20:11:14.245039+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,603818.0,,,,,,,,,,,,
2018-05-29 20:11:17.264358+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,222907.0,,,,,,,,,,,,
2018-05-29 20:11:20.282312+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,102166.0,,,,,,,,,,,,
2018-05-29 20:11:23.300704+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,448984.0,,,,,,,,,,,,
2018-05-29 20:11:26.319602+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,377741.0,,,,,,,,,,,,
2018-05-29 20:11:29.339816+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,448984.0,,,,,,,,,,,,
2018-05-29 20:11:32.357825+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,879393.0,,,,,,,,,,,,
2018-05-29 20:11:35.377445+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,498482.0,,,,,,,,,,,,
2018-05-29 20:11:38.396929+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,328243.0,,,,,,,,,,,,
2018-05-29 20:11:41.415881+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,498482.0,,,,,,,,,,,,
2018-05-29 20:11:44.433027+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826725.0,,,,,,,,,,,,
2018-05-29 20:11:47.450977+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1102308.0,,,,,,,,,,,,
2018-05-29 20:11:50.471186+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275578.0,,,,,,,,,,,,
2018-05-29 20:11:53.489452+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275578.0,,,,,,,,,,,,
2018-05-29 20:11:56.508655+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:11:59.526799+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,551156.0,,,,,,,,,,,,
2018-05-29 20:12:02.547252+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:12:05.562957+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1102312.0,,,,,,,,,,,,
2018-05-29 20:12:08.583240+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1102312.0,,,,,,,,,,,,
2018-05-29 20:12:11.602459+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:12:14.622631+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275578.0,,,,,,,,,,,,
2018-05-29 20:12:17.642223+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,551156.0,,,,,,,,,,,,
2018-05-29 20:12:20.661026+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275578.0,,,,,,,,,,,,
2018-05-29 20:12:23.677026+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1377890.0,,,,,,,,,,,,
2018-05-29 20:12:26.698395+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:12:29.716537+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:12:32.736156+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275578.0,,,,,,,,,,,,
2018-05-29 20:12:35.755120+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:12:38.776137+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275578.0,,,,,,,,,,,,
2018-05-29 20:12:41.795009+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:12:44.815090+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1335552.0,,,,,,,,,,,,
2018-05-29 20:12:47.833538+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1420228.0,,,,,,,,,,,,
2018-05-29 20:12:50.853146+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275578.0,,,,,,,,,,,,
2018-05-29 20:12:53.872080+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:12:56.891938+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,275578.0,,,,,,,,,,,,
2018-05-29 20:12:59.910818+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:13:02.932104+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1102312.0,,,,,,,,,,,,
2018-05-29 20:13:05.950838+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,551156.0,,,,,,,,,,,,
2018-05-29 20:13:08.970660+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:13:11.990314+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:13:15.010831+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:13:18.029222+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:13:21.048496+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1377890.0,,,,,,,,,,,,
2018-05-29 20:13:24.065035+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1653468.0,,,,,,,,,,,,
2018-05-29 20:13:27.085099+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,551156.0,,,,,,,,,,,,
2018-05-29 20:13:30.101043+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:13:33.121335+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1359365.0,,,,,,,,,,,,
2018-05-29 20:13:36.140496+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1120837.0,,,,,,,,,,,,
2018-05-29 20:13:39.160122+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:13:42.177034+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,551867.0,,,,,,,,,,,,
2018-05-29 20:13:45.197298+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1269305.0,,,,,,,,,,,,
2018-05-29 20:13:48.216861+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,935319.0,,,,,,,,,,,,
2018-05-29 20:13:51.236982+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1377179.0,,,,,,,,,,,,
2018-05-29 20:13:54.255900+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1821172.0,,,,,,,,,,,,
2018-05-29 20:13:57.279952+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1742817.0,,,,,,,,,,,,
2018-05-29 20:14:00.298303+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,845259.0,,,,,,,,,,,,
2018-05-29 20:14:03.319658+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:14:06.337030+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,551156.0,,,,,,,,,,,,
2018-05-29 20:14:09.359021+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1102312.0,,,,,,,,,,,,
2018-05-29 20:14:12.378777+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1377890.0,,,,,,,,,,,,
2018-05-29 20:14:15.399859+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:14:18.419693+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1430559.0,,,,,,,,,,,,
2018-05-29 20:14:21.438748+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,2151955.0,,,,,,,,,,,,
2018-05-29 20:14:24.457035+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1377890.0,,,,,,,,,,,,
2018-05-29 20:14:27.476115+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1377890.0,,,,,,,,,,,,
2018-05-29 20:14:30.496606+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,826734.0,,,,,,,,,,,,
2018-05-29 20:14:33.517042+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1929046.0,,,,,,,,,,,,
2018-05-29 20:14:36.537646+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1929046.0,,,,,,,,,,,,
2018-05-29 20:14:39.556301+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1084132.0,,,,,,,,,,,,
2018-05-29 20:14:42.576987+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,844914.0,,,,,,,,,,,,
2018-05-29 20:14:45.595446+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1102312.0,,,,,,,,,,,,
2018-05-29 20:14:48.616781+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1480058.0,,,,,,,,,,,,
2018-05-29 20:14:51.637028+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1275722.0,,,,,,,,,,,,
2018-05-29 20:14:54.660753+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1653468.0,,,,,,,,,,,,
2018-05-29 20:14:57.679812+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1377890.0,,,,,,,,,,,,
2018-05-29 20:15:00.701767+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1377890.0,,,,,,,,,,,,
2018-05-29 20:15:03.720456+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1886708.0,,,,,,,,,,,,
2018-05-29 20:15:06.741787+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,1695806.0,,,,,,,,,,,,
2018-05-29 20:15:09.762833+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:15:12.784211+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:15:15.802139+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:15:18.818999+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:15:21.834983+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:15:24.849026+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:15:27.863806+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:15:30.880237+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:15:33.895929+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:15:45.711052+00:00,__li_delta_rx_bytes,,"Amazon EU West 2 (London, GB)",,,,,,,0.0,,,,,,,,,,,,
2018-05-29 20:10:07.833030+00:00,__li_bandwidth,,Aggregated (World),,,,,1464161.484433709,,,,,,,,,,,,,,
2018-05-29 20:10:10.862179+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2018-05-29 20:10:13.878353+00:00,__li_bandwidth,,Aggregated (World),,,,,730917.5591875275,,,,,,,,,,,,,,
2018-05-29 20:10:16.898601+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2018-05-29 20:10:19.914247+00:00,__li_bandwidth,,Aggregated (World),,,,,731053.7340743131,,,,,,,,,,,,,,
2018-05-29 20:10:22.933430+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2018-05-29 20:10:25.948638+00:00,__li_bandwidth,,Aggregated (World),,,,,731161.8694740417,,,,,,,,,,,,,,
2018-05-29 20:10:28.967431+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2018-05-29 20:10:31.982454+00:00,__li_bandwidth,,Aggregated (World),,,,,1462409.1010853972,,,,,,,,,,,,,,
2018-05-29 20:10:35.001034+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2018-05-29 20:10:38.017245+00:00,__li_bandwidth,,Aggregated (World),,,,,730918.2463001532,,,,,,,,,,,,,,
2018-05-29 20:10:41.036744+00:00,__li_bandwidth,,Aggregated (World),,,,,730119.1883310752,,,,,,,,,,,,,,
2018-05-29 20:10:44.055343+00:00,__li_bandwidth,,Aggregated (World),,,,,1460681.0062439707,,,,,,,,,,,,,,
2018-05-29 20:10:47.076576+00:00,__li_bandwidth,,Aggregated (World),,,,,729702.5616379548,,,,,,,,,,,,,,
2018-05-29 20:10:50.100344+00:00,__li_bandwidth,,Aggregated (World),,,,,729089.8447963966,,,,,,,,,,,,,,
2018-05-29 20:10:53.119208+00:00,__li_bandwidth,,Aggregated (World),,,,,1411462.137541278,,,,,,,,,,,,,,
2018-05-29 20:10:56.137296+00:00,__li_bandwidth,,Aggregated (World),,,,,1137230.8768893164,,,,,,,,,,,,,,
2018-05-29 20:10:59.157458+00:00,__li_bandwidth,,Aggregated (World),,,,,372538.46311759023,,,,,,,,,,,,,,
2018-05-29 20:11:02.175238+00:00,__li_bandwidth,,Aggregated (World),,,,,444570.65941541776,,,,,,,,,,,,,,
2018-05-29 20:11:05.193032+00:00,__li_bandwidth,,Aggregated (World),,,,,285965.46281700756,,,,,,,,,,,,,,
2018-05-29 20:11:08.210325+00:00,__li_bandwidth,,Aggregated (World),,,,,1905949.5966091505,,,,,,,,,,,,,,
2018-05-29 20:11:11.229926+00:00,__li_bandwidth,,Aggregated (World),,,,,1745987.5480196052,,,,,,,,,,,,,,
2018-05-29 20:11:14.245039+00:00,__li_bandwidth,,Aggregated (World),,,,,1602110.9663587953,,,,,,,,,,,,,,
2018-05-29 20:11:17.264358+00:00,__li_bandwidth,,Aggregated (World),,,,,590614.518552669,,,,,,,,,,,,,,
2018-05-29 20:11:20.282312+00:00,__li_bandwidth,,Aggregated (World),,,,,270822.3366266295,,,,,,,,,,,,,,
2018-05-29 20:11:23.300704+00:00,__li_bandwidth,,Aggregated (World),,,,,1189995.5969919073,,,,,,,,,,,,,,
2018-05-29 20:11:26.319602+00:00,__li_bandwidth,,Aggregated (World),,,,,1001003.6775008629,,,,,,,,,,,,,,
2018-05-29 20:11:29.339816+00:00,__li_bandwidth,,Aggregated (World),,,,,1189277.7098833758,,,,,,,,,,,,,,
2018-05-29 20:11:32.357825+00:00,__li_bandwidth,,Aggregated (World),,,,,2331049.272104588,,,,,,,,,,,,,,
2018-05-29 20:11:35.377445+00:00,__li_bandwidth,,Aggregated (World),,,,,1320650.9176338434,,,,,,,,,,,,,,
2018-05-29 20:11:38.396929+00:00,__li_bandwidth,,Aggregated (World),,,,,869666.4728145604,,,,,,,,,,,,,,
2018-05-29 20:11:41.415881+00:00,__li_bandwidth,,Aggregated (World),,,,,1320940.94935625,,,,,,,,,,,,,,
2018-05-29 20:11:44.433027+00:00,__li_bandwidth,,Aggregated (World),,,,,2192072.3067668276,,,,,,,,,,,,,,
2018-05-29 20:11:47.450977+00:00,__li_bandwidth,,Aggregated (World),,,,,2922004.672045594,,,,,,,,,,,,,,
2018-05-29 20:11:50.471186+00:00,__li_bandwidth,,Aggregated (World),,,,,729957.1884074286,,,,,,,,,,,,,,
2018-05-29 20:11:53.489452+00:00,__li_bandwidth,,Aggregated (World),,,,,730427.3380808716,,,,,,,,,,,,,,
2018-05-29 20:11:56.508655+00:00,__li_bandwidth,,Aggregated (World),,,,,2190601.9568740493,,,,,,,,,,,,,,
2018-05-29 20:11:59.526799+00:00,__li_bandwidth,,Aggregated (World),,,,,1460914.2111556677,,,,,,,,,,,,,,
2018-05-29 20:12:02.547252+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2018-05-29 20:12:05.562957+00:00,__li_bandwidth,,Aggregated (World),,,,,2924193.43821107,,,,,,,,,,,,,,
2018-05-29 20:12:08.583240+00:00,__li_bandwidth,,Aggregated (World),,,,,2919762.048473005,,,,,,,,,,,,,,
2018-05-29 20:12:11.602459+00:00,__li_bandwidth,,Aggregated (World),,,,,2190589.6224852777,,,,,,,,,,,,,,
2018-05-29 20:12:14.622631+00:00,__li_bandwidth,,Aggregated (World),,,,,729966.8561703481,,,,,,,,,,,,,,
2018-05-29 20:12:17.642223+00:00,__li_bandwidth,,Aggregated (World),,,,,1460212.200713076,,,,,,,,,,,,,,
2018-05-29 20:12:20.661026+00:00,__li_bandwidth,,Aggregated (World),,,,,730297.6478748855,,,,,,,,,,,,,,
2018-05-29 20:12:23.677026+00:00,__li_bandwidth,,Aggregated (World),,,,,3654881.8484356264,,,,,,,,,,,,,,
2018-05-29 20:12:26.698395+00:00,__li_bandwidth,,Aggregated (World),,,,,2189030.803906837,,,,,,,,,,,,,,
2018-05-29 20:12:29.716537+00:00,__li_bandwidth,,Aggregated (World),,,,,2191371.3167335014,,,,,,,,,,,,,,
2018-05-29 20:12:32.736156+00:00,__li_bandwidth,,Aggregated (World),,,,,730100.5392405725,,,,,,,,,,,,,,
2018-05-29 20:12:35.755120+00:00,__li_bandwidth,,Aggregated (World),,,,,2190775.378573577,,,,,,,,,,,,,,
2018-05-29 20:12:38.776137+00:00,__li_bandwidth,,Aggregated (World),,,,,729761.9544140418,,,,,,,,,,,,,,
2018-05-29 20:12:41.795009+00:00,__li_bandwidth,,Aggregated (World),,,,,2190842.8680788283,,,,,,,,,,,,,,
2018-05-29 20:12:44.815090+00:00,__li_bandwidth,,Aggregated (World),,,,,3537791.204937881,,,,,,,,,,,,,,
2018-05-29 20:12:47.833538+00:00,__li_bandwidth,,Aggregated (World),,,,,3764125.296095678,,,,,,,,,,,,,,
2018-05-29 20:12:50.853146+00:00,__li_bandwidth,,Aggregated (World),,,,,730102.9571066698,,,,,,,,,,,,,,
2018-05-29 20:12:53.872080+00:00,__li_bandwidth,,Aggregated (World),,,,,2190796.423241971,,,,,,,,,,,,,,
2018-05-29 20:12:56.891938+00:00,__li_bandwidth,,Aggregated (World),,,,,730039.1308105545,,,,,,,,,,,,,,
2018-05-29 20:12:59.910818+00:00,__li_bandwidth,,Aggregated (World),,,,,2190842.8680788283,,,,,,,,,,,,,,
2018-05-29 20:13:02.932104+00:00,__li_bandwidth,,Aggregated (World),,,,,2918792.75089184,,,,,,,,,,,,,,
2018-05-29 20:13:05.950838+00:00,__li_bandwidth,,Aggregated (World),,,,,1460628.6809731103,,,,,,,,,,,,,,
2018-05-29 20:13:08.970660+00:00,__li_bandwidth,,Aggregated (World),,,,,2190146.402232443,,,,,,,,,,,,,,
2018-05-29 20:13:11.990314+00:00,__li_bandwidth,,Aggregated (World),,,,,2190275.50516566,,,,,,,,,,,,,,
2018-05-29 20:13:15.010831+00:00,__li_bandwidth,,Aggregated (World),,,,,2189647.5407040976,,,,,,,,,,,,,,
2018-05-29 20:13:18.029222+00:00,__li_bandwidth,,Aggregated (World),,,,,2191191.9930824046,,,,,,,,,,,,,,
2018-05-29 20:13:21.048496+00:00,__li_bandwidth,,Aggregated (World),,,,,3650922.2427937877,,,,,,,,,,,,,,
2018-05-29 20:13:24.065035+00:00,__li_bandwidth,,Aggregated (World),,,,,4385078.906758914,,,,,,,,,,,,,,
2018-05-29 20:13:27.085099+00:00,__li_bandwidth,,Aggregated (World),,,,,1459984.9539612406,,,,,,,,,,,,,,
2018-05-29 20:13:30.101043+00:00,__li_bandwidth,,Aggregated (World),,,,,2192963.283235277,,,,,,,,,,,,,,
2018-05-29 20:13:33.121335+00:00,__li_bandwidth,,Aggregated (World),,,,,3600628.285287079,,,,,,,,,,,,,,
2018-05-29 20:13:36.140496+00:00,__li_bandwidth,,Aggregated (World),,,,,2969930.7092038845,,,,,,,,,,,,,,
2018-05-29 20:13:39.160122+00:00,__li_bandwidth,,Aggregated (World),,,,,2190294.364171469,,,,,,,,,,,,,,
2018-05-29 20:13:42.177034+00:00,__li_bandwidth,,Aggregated (World),,,,,1463396.169127959,,,,,,,,,,,,,,
2018-05-29 20:13:45.197298+00:00,__li_bandwidth,,Aggregated (World),,,,,3362104.5584440827,,,,,,,,,,,,,,
2018-05-29 20:13:48.216861+00:00,__li_bandwidth,,Aggregated (World),,,,,2478023.15896495,,,,,,,,,,,,,,
2018-05-29 20:13:51.236982+00:00,__li_bandwidth,,Aggregated (World),,,,,3648005.2977939653,,,,,,,,,,,,,,
2018-05-29 20:13:54.255900+00:00,__li_bandwidth,,Aggregated (World),,,,,4826025.7482979,,,,,,,,,,,,,,
2018-05-29 20:13:57.279952+00:00,__li_bandwidth,,Aggregated (World),,,,,4610555.32536366,,,,,,,,,,,,,,
2018-05-29 20:14:00.298303+00:00,__li_bandwidth,,Aggregated (World),,,,,2240307.3448963147,,,,,,,,,,,,,,
2018-05-29 20:14:03.319658+00:00,__li_bandwidth,,Aggregated (World),,,,,2189052.539601634,,,,,,,,,,,,,,
